id	ACE_date	Bmag	Bx	By	Bz	flg_knd	flg_scstrm
23720	2019-07-08 22:00:00	18.4583	-7.75667	-3.11167	15.28	0	0
23719	2019-07-08 21:00:00	10.885	-4.63167	-0.973333	6.19167	0	0
23718	2019-07-08 20:00:00	10.38	-0.726667	-7.135	2.92	0	0
23717	2019-07-08 19:00:00	10.13	2.97167	-8.30333	0.545	0	0
23716	2019-07-08 18:00:00	7.20833	0.12	-7.03167	0.93	0	0
23715	2019-07-08 17:00:00	4.38667	0.223333	-4.29	0.58	0	0
23714	2019-07-08 16:00:00	4.02034	0.459322	-3.93559	0.571186	0	0
23713	2019-07-08 15:00:00	3.905	-0.538333	-3.70333	1.01667	0	0
23712	2019-07-08 14:00:00	4.43167	-0.883333	-4.205	0.975	0	0
23711	2019-07-08 13:00:00	4.09655	-0.675862	-3.31724	1.82069	0	0
23710	2019-07-08 12:00:00	4.28833	-0.983333	-4.05833	0.231667	0	0
23709	2019-07-08 11:00:00	4.76833	-0.965	-4.47667	0.666667	0	0
23708	2019-07-08 10:00:00	4.64667	-1.38	-4.34833	0.721667	0	0
23707	2019-07-08 09:00:00	5.02	-1.85333	-4.59667	0.771667	0	0
23706	2019-07-08 08:00:00	4.55167	-1.415	-3.98	1.43167	0	0
23705	2019-07-08 07:00:00	4.98833	-1.11833	-4.83167	-0.125	0	0
23704	2019-07-08 06:00:00	5.13833	-1.04667	-4.87	-1.14	0	0
23703	2019-07-08 05:00:00	4.95167	-0.231667	-4.63833	-0.813333	0	0
23702	2019-07-08 04:00:00	4.63167	0.698333	-4.16667	-1.73667	0	0
23701	2019-07-08 03:00:00	4.74333	0.883333	-3.48833	-2.815	0	0
23700	2019-07-08 02:00:00	4.42	1.235	-3.62667	-2.14667	0	0
23699	2019-07-08 01:00:00	4.54167	0.48	-4.14667	-1.56333	0	0
23698	2019-07-08 00:00:00	4.80333	-0.643333	-3.52667	-3.12167	0	0
23697	2019-07-07 23:00:00	4.90333	-0.561667	-3.09167	-3.70833	0	0
23696	2019-07-07 22:00:00	4.36333	-0.185	-3.51333	-1.88667	0	0
23695	2019-07-07 21:00:00	4.11	0.385	-3.61167	-1.60833	0	0
23694	2019-07-07 20:00:00	4.5614	0.392982	-2.74561	-3.27193	0	0
23693	2019-07-07 19:00:00	3.91667	0.183333	1.34333	-3.61167	0	0
23692	2019-07-07 18:00:00	3.29	-0.326667	-0.215	-2.05167	0	0
23691	2019-07-07 17:00:00	3.47	-2.51833	-1.355	-0.743333	0	0
23690	2019-07-07 16:00:00	3.36207	-2.96207	-1.0931	-0.774138	0	0
23689	2019-07-07 15:00:00	3.075	-1.87	0.408333	-1.73833	0	0
23688	2019-07-07 14:00:00	2.96	-1.61167	-0.385	-1.13833	0	0
23687	2019-07-07 13:00:00	3.16	-1.22833	-2.705	-0.725	0	0
23686	2019-07-07 12:00:00	2.7322	-0.323729	-0.49661	-2.05763	0	0
23685	2019-07-07 11:00:00	2.86167	-1.86833	-0.551667	-1.41167	0	0
23684	2019-07-07 10:00:00	3.56333	-2.705	-1.86833	-0.566667	0	0
23683	2019-07-07 09:00:00	3.40667	-0.968333	-0.21	-1.76167	0	0
23682	2019-07-07 08:00:00	3.73667	-0.298333	2.27333	-1.87	0	0
23681	2019-07-07 07:00:00	3.70167	-1.48833	0.846667	-1.975	0	0
23680	2019-07-07 06:00:00	4.12667	-1.99333	-1.47833	-2.565	0	0
23679	2019-07-07 05:00:00	4.425	-3.22333	0.926667	-2.77167	0	0
23678	2019-07-07 04:00:00	3.28667	-1.50667	1.86667	-1.35333	0	0
23677	2019-07-07 03:00:00	2.28814	-0.825424	1.56441	-0.166102	0	0
23676	2019-07-07 02:00:00	2.585	-1.225	1.84	0.74	0	0
23675	2019-07-07 01:00:00	1.61	-0.836667	0.506667	-0.911667	0	0
23674	2019-07-07 00:00:00	2.29167	1.51167	-0.833333	-0.686667	0	0
23673	2019-07-06 23:00:00	2.35167	2.28667	-0.201667	0.00333333	0	0
23672	2019-07-06 22:00:00	2.18167	1.91667	-0.0533333	0.975	0	0
23671	2019-07-06 21:00:00	1.95667	1.605	0.231667	1.04667	0	0
23670	2019-07-06 20:00:00	1.91897	1.72586	0.155172	0.731034	0	0
23669	2019-07-06 19:00:00	2.035	1.9	-0.0416667	0.66	0	0
23668	2019-07-06 18:00:00	1.995	1.89167	-0.258333	0.578333	0	0
23667	2019-07-06 17:00:00	2.02333	1.95667	-0.0116667	0.481667	0	0
23666	2019-07-06 16:00:00	1.76949	1.75085	-0.147458	0.0661017	0	0
23665	2019-07-06 15:00:00	1.94833	1.91	-0.238333	-0.275	0	0
23664	2019-07-06 14:00:00	2.08644	1.85932	-0.564407	-0.728814	0	0
23663	2019-07-06 13:00:00	2.27586	1.87931	-0.775862	-1.01552	0	0
23662	2019-07-06 12:00:00	2.34667	2.03333	-0.936667	-0.635	0	0
23661	2019-07-06 11:00:00	2.13833	1.82833	-0.77	-0.718333	0	0
23660	2019-07-06 10:00:00	1.82167	1.73667	-0.423333	0.121667	0	0
23659	2019-07-06 09:00:00	1.48667	1.055	-0.453333	-0.496667	0	0
23658	2019-07-06 08:00:00	3.005	1.10833	-0.121667	-2.55833	0	0
23657	2019-07-06 07:00:00	2.61333	1.96167	-1.61	-0.188333	0	0
23656	2019-07-06 06:00:00	2.65333	2.04333	-1.105	0.985	0	0
23655	2019-07-06 05:00:00	3.17833	2.49	-1.53	1.03167	0	0
23654	2019-07-06 04:00:00	3.56167	2.39	-2.52667	0.116667	0	0
23653	2019-07-06 03:00:00	2.77167	0.0883333	-1.26333	-1.845	0	0
23652	2019-07-06 02:00:00	2.26333	0.213333	-1.36	-0.783333	0	0
23651	2019-07-06 01:00:00	2.10667	-0.433333	0.241667	-1.325	0	0
23650	2019-07-06 00:00:00	2.65167	1.44333	-1.68167	-0.645	0	0
23649	2019-07-05 23:00:00	3.88667	3.03667	-2.14333	-0.92	0	0
23648	2019-07-05 22:00:00	4.11667	3.66333	-1.84667	-0.131667	0	0
23647	2019-07-05 21:00:00	4.34167	3.90333	-1.85667	-0.333333	0	0
23646	2019-07-05 20:00:00	4.55	4.28667	-1.41	-0.585	0	0
23645	2019-07-05 19:00:00	4.83167	4.59667	-1.25	-0.763333	0	0
23644	2019-07-05 18:00:00	4.96441	4.91356	-0.616949	-0.0355932	0	0
23643	2019-07-05 17:00:00	4.94333	4.84	-0.491667	0.845	0	0
23642	2019-07-05 16:00:00	4.975	4.80333	-0.516667	1.205	0	0
23641	2019-07-05 15:00:00	3.70169	3.61356	-0.220339	0.349153	0	0
23640	2019-07-05 14:00:00	3.85333	1.51833	2.39	1.51833	0	0
23639	2019-07-05 13:00:00	4.16	1.915	-2.43	0.178333	0	0
23638	2019-07-05 12:00:00	3.64167	2.805	-1.22	0.311667	0	0
23637	2019-07-05 11:00:00	3.61667	3.13667	0.196667	0.97	0	0
23636	2019-07-05 10:00:00	4.26167	3.78667	1.29	1.16667	0	0
23635	2019-07-05 09:00:00	4.13167	2.67833	-1.16167	0.688333	0	0
23634	2019-07-05 08:00:00	3.86333	-0.0816667	-2.72667	0.0233333	0	0
23633	2019-07-05 07:00:00	3.67	1.73	-1.64	-0.315	0	0
23632	2019-07-05 06:00:00	3.325	1.55167	-2.355	-0.185	0	0
23631	2019-07-05 05:00:00	4.26333	3.65667	-1.41333	1.425	0	0
23630	2019-07-05 04:00:00	4.82	4.13167	-0.796667	1.74167	0	0
23629	2019-07-05 03:00:00	5.65667	4.54167	0.488333	3.11167	0	0
23628	2019-07-05 02:00:00	6.8661	6.21356	-0.505085	0.3	0	0
23627	2019-07-05 01:00:00	6.25	2.30833	-3.09667	1.14833	0	0
23626	2019-07-05 00:00:00	4.88833	1.22167	2.53667	2.03167	0	0
23625	2019-07-04 23:00:00	4.15667	3.54333	0.585	-1.01333	0	0
23624	2019-07-04 22:00:00	6.44667	2.91333	-1.01833	5.43333	0	0
23623	2019-07-04 21:00:00	5.53167	4.25833	-2.855	1.22	0	0
23622	2019-07-04 20:00:00	4.34	-0.206667	-0.133333	0.466667	0	0
23621	2019-07-04 19:00:00	4.34407	-2.84915	1.13898	-2.51186	0	0
23620	2019-07-04 18:00:00	3.895	-0.51	-0.025	-3.645	0	0
23619	2019-07-04 17:00:00	5.59167	-3.855	1.67833	-0.886667	0	0
23618	2019-07-04 16:00:00	6.69667	-5.86	2.92	-0.121667	0	0
23617	2019-07-04 15:00:00	7.10667	-5.87833	3.67	-1.195	0	0
23616	2019-07-04 14:00:00	7.19	-5.84	1.965	-3.51333	0	0
23615	2019-07-04 13:00:00	6.82833	-5.42	0.865	-3.92667	0	0
23614	2019-07-04 12:00:00	6.38	-5.31167	2.96	-1.69833	0	0
23613	2019-07-04 11:00:00	6.235	-5.40167	2.51667	-1.71167	0	0
23612	2019-07-04 10:00:00	6.15667	-5.51833	2.465	0.121667	0	0
23611	2019-07-04 09:00:00	6.15167	-5.42333	1.48167	2.36333	0	0
23610	2019-07-04 08:00:00	5.685	-5.28167	0.278333	2.04333	0	0
23609	2019-07-04 07:00:00	5.44667	-5.13167	0.075	1.775	0	0
23608	2019-07-04 06:00:00	4.97167	-4.82	-0.648333	0.896667	0	0
23607	2019-07-04 05:00:00	4.45	-4.39667	-0.0166667	0.585	0	0
23606	2019-07-04 04:00:00	4.41167	-4.26	0.648333	0.695	0	0
23605	2019-07-04 03:00:00	4.25	-3.78833	1.74	-0.431667	0	0
23604	2019-07-04 02:00:00	4.23	-3.89667	1.58833	0.065	0	0
23603	2019-07-04 01:00:00	4.18833	-3.91667	1.46333	-0.191667	0	0
23602	2019-07-04 00:00:00	4.11167	-3.74833	1.54833	-0.588333	0	0
23601	2019-07-03 23:00:00	4.14333	-3.845	1.48667	-0.141667	0	0
23600	2019-07-03 22:00:00	4.24833	-3.90833	1.42	-0.748333	0	0
23599	2019-07-03 21:00:00	4.59667	-3.83667	2.43333	-0.305	0	0
23598	2019-07-03 20:00:00	4.91667	-4.14333	2.615	-0.235	0	0
23597	2019-07-03 19:00:00	5.26167	-4.365	2.8	-0.518333	0	0
23596	2019-07-03 18:00:00	5.30833	-4.17833	2.62167	-1.225	0	0
23595	2019-07-03 17:00:00	4.89167	-3.615	2.59333	-1.35333	0	0
23594	2019-07-03 16:00:00	4.67167	-2.24	1.96833	-2.95167	0	0
23593	2019-07-03 15:00:00	5.00833	-0.868333	1.72167	-4.01333	0	0
23592	2019-07-03 14:00:00	5.79655	-4.01724	3.83793	0.724138	0	0
23591	2019-07-03 13:00:00	6.30667	-4.12	4.19667	0.168333	0	0
23590	2019-07-03 12:00:00	6.50167	-4.52	3.765	2.365	0	0
23589	2019-07-03 11:00:00	5.31552	-3.06552	3.29138	0.444828	0	0
23588	2019-07-03 10:00:00	6.7	-5.28333	3.09	2.15167	0	0
23587	2019-07-03 09:00:00	3.97833	-0.468333	1.98167	-2.50833	0	0
23586	2019-07-03 08:00:00	4.40833	-0.461667	2.31833	-2.64667	0	0
23585	2019-07-03 07:00:00	5.575	0.315	3.76	-3.9	0	0
23584	2019-07-03 06:00:00	5.17333	1.54	3.095	-3.655	0	0
23583	2019-07-03 05:00:00	4.77833	1.71333	1.275	-3.86833	0	0
23582	2019-07-03 04:00:00	4.48167	1.32833	2.66667	-2.84667	0	0
23581	2019-07-03 03:00:00	4.67	-3.41333	3.02	0.251667	0	0
23580	2019-07-03 02:00:00	4.45932	-3.30847	2.28814	1.8339	0	0
23579	2019-07-03 01:00:00	4.61667	-3.25833	-1.01	2.15167	0	0
23578	2019-07-03 00:00:00	5.27333	-2.39333	-3.64333	2.84333	0	0
23577	2019-07-02 23:00:00	5.36	-3.23833	-2.07333	3.61167	0	0
23576	2019-07-02 22:00:00	5.09833	-3.14	-0.216667	3.975	0	0
23575	2019-07-02 21:00:00	4.38833	-2.585	1.30833	3.12	0	0
23574	2019-07-02 20:00:00	4.12667	-2.64167	2.495	1.28667	0	0
23573	2019-07-02 19:00:00	4.365	-1.72167	3.76667	-0.885	0	0
23572	2019-07-02 18:00:00	4.555	-1.47333	2.815	-2.84667	0	0
23571	2019-07-02 17:00:00	3.95667	-2.48833	0.63	-0.636667	0	0
23570	2019-07-02 16:00:00	4.69492	-2.40339	-2.06102	-0.669492	0	0
23569	2019-07-02 15:00:00	4.61579	-1.79825	-1.13158	-3.76842	0	0
23568	2019-07-02 14:00:00	4.655	-2.03833	-0.271667	-3.75333	0	0
23567	2019-07-02 13:00:00	5.04167	-3.19167	-1.21667	-3.385	0	0
23566	2019-07-02 12:00:00	5.19333	-3.26667	-2.32667	-3.18833	0	0
23565	2019-07-02 11:00:00	5.34833	-3.755	-2.665	-2.55833	0	0
23564	2019-07-02 10:00:00	5.45167	-3.11667	-3.625	-2.34667	0	0
23563	2019-07-02 09:00:00	5.05333	-2.94167	-3.495	-2.03667	0	0
23562	2019-07-02 08:00:00	4.555	-3.22167	-2.94	-1.22167	0	0
23561	2019-07-02 07:00:00	3.98167	-2.50167	-2.72833	-1.11	0	0
23560	2019-07-02 06:00:00	3.68167	-0.761667	-2.15667	-1.69667	0	0
23559	2019-07-02 05:00:00	3.06667	0.395	-2.31	-1.79833	0	0
23558	2019-07-02 04:00:00	3.61	-1.16667	-1.54833	-2.725	0	0
23557	2019-07-02 03:00:00	2.53333	-0.516667	0.721667	-2.04333	0	0
23556	2019-07-02 02:00:00	2.58333	0.0683333	0.63	-2.25833	0	0
23555	2019-07-02 01:00:00	2.69667	1.65833	-0.805	-1.29833	0	0
23554	2019-07-02 00:00:00	2.80167	0.793333	-0.621667	-2.26333	0	0
23553	2019-07-01 23:00:00	2.95	-0.216667	0.651667	-2.32833	0	0
23552	2019-07-01 22:00:00	3.27833	-0.878333	0.526667	-2.91667	0	0
23551	2019-07-01 21:00:00	3.65167	-1.35	0.733333	-3.03333	0	0
23550	2019-07-01 20:00:00	2.97333	-0.946667	0.216667	-2.415	0	0
23549	2019-07-01 19:00:00	3.215	0.318333	1.67333	-2.09167	0	0
23548	2019-07-01 18:00:00	4.84167	1.59	1.06167	-4.12833	0	0
23547	2019-07-01 17:00:00	4.32667	-0.355	3.34167	0.766667	0	0
23546	2019-07-01 16:00:00	3.79833	0.0783333	2.75167	1.53	0	0
23545	2019-07-01 15:00:00	3.94231	0.0730769	2.89615	1.38077	0	0
23544	2019-07-01 14:00:00	NULL	NULL	NULL	NULL	0	0
23543	2019-07-01 13:00:00	NULL	NULL	NULL	NULL	0	0
23542	2019-07-01 12:00:00	NULL	NULL	NULL	NULL	0	0
23541	2019-07-01 11:00:00	6.75	3.43125	-4.93125	-2.775	0	0
23540	2019-07-01 10:00:00	5.59091	3.39091	-2.10909	-3.75455	0	0
23539	2019-07-01 09:00:00	NULL	NULL	NULL	NULL	0	0
23538	2019-07-01 08:00:00	NULL	NULL	NULL	NULL	0	0
23537	2019-07-01 07:00:00	NULL	NULL	NULL	NULL	0	0
23536	2019-07-01 06:00:00	NULL	NULL	NULL	NULL	0	0
23535	2019-07-01 05:00:00	NULL	NULL	NULL	NULL	0	0
23534	2019-07-01 04:00:00	NULL	NULL	NULL	NULL	0	0
23533	2019-07-01 03:00:00	8.19524	1.98095	-4.69048	-6.40952	0	0
23532	2019-07-01 02:00:00	8.28	1.94333	-5.785	-5.34333	0	0
23531	2019-07-01 01:00:00	7.55667	2.06333	-6.73167	-1.89167	0	0
23530	2019-07-01 00:00:00	6.905	1.12333	-5.82	-2.81333	0	0
23529	2019-06-30 23:00:00	6.58333	1.32167	-3.67167	-5.12833	0	0
23528	2019-06-30 22:00:00	5.78167	-0.701667	-4.685	-3.065	0	0
23527	2019-06-30 21:00:00	5.105	1.15833	-4.77333	-0.806667	0	0
23526	2019-06-30 20:00:00	3.91833	0.128333	-3.765	-0.876667	0	0
23525	2019-06-30 19:00:00	2.82667	-0.695	-2.49333	-0.75	0	0
23524	2019-06-30 18:00:00	2.67833	0.433333	-2.24	-0.611667	0	0
23523	2019-06-30 17:00:00	3.69	1.77	-3.16833	-0.433333	0	0
23522	2019-06-30 16:00:00	2.62586	0.57931	-2.05	-0.756897	0	0
23521	2019-06-30 15:00:00	3.36667	-0.345	-2.05167	-0.596667	0	0
23520	2019-06-30 14:00:00	3.78667	0.35	-3.59333	0.32	0	0
23519	2019-06-30 13:00:00	4.18814	-0.486441	-4.07288	0.335593	0	0
23518	2019-06-30 12:00:00	4.08	1.68167	-1.62	1.195	0	0
23517	2019-06-30 11:00:00	4.83833	-1.11667	-4.55833	-0.655	0	0
23516	2019-06-30 10:00:00	4.93333	0.375	-4.60667	1.26667	0	0
23515	2019-06-30 09:00:00	4.65	1.05667	-4.11667	1.58833	0	0
23514	2019-06-30 08:00:00	4.57333	3.07	-2.67	1.93667	0	0
23513	2019-06-30 07:00:00	4.52833	2.98167	-2.32833	2.19333	0	0
23512	2019-06-30 06:00:00	4.18833	3.76833	-0.98	1.41167	0	0
23511	2019-06-30 05:00:00	4.29	4.005	0.93	1.075	0	0
23510	2019-06-30 04:00:00	3.94333	1.985	2.95333	0.158333	0	0
23509	2019-06-30 03:00:00	3.42	0.693333	1.03167	1.68167	0	0
23508	2019-06-30 02:00:00	3.79667	2.71	-0.206667	1.75	0	0
23507	2019-06-30 01:00:00	4.3	2.32222	-3.06667	1.9	0	0
23506	2019-06-30 00:00:00	NULL	NULL	NULL	NULL	0	0
23505	2019-06-29 23:00:00	4.70417	-0.6875	-2.59583	-3.5	0	0
23504	2019-06-29 22:00:00	4.755	-1.135	-2.985	-2.75	0	0
23503	2019-06-29 21:00:00	3.93	-0.273333	-3.54833	0.0483333	0	0
23502	2019-06-29 20:00:00	3.22167	0.888333	-2.86333	0.486667	0	0
23501	2019-06-29 19:00:00	3.29138	1.96034	-1.47931	1.90517	0	0
23500	2019-06-29 18:00:00	3.89167	2.05333	-2.72167	1.47667	0	0
23499	2019-06-29 17:00:00	3.91667	1.97667	-2.72333	1.48333	0	0
23498	2019-06-29 16:00:00	3.06667	1.98667	-1.97	0.951667	0	0
23497	2019-06-29 15:00:00	2.33559	1.17627	-1.70847	0.755932	0	0
23496	2019-06-29 14:00:00	2.10667	1.175	-0.793333	1.235	0	0
23495	2019-06-29 13:00:00	2.575	1.05833	-1.46833	1.25167	0	0
23494	2019-06-29 12:00:00	3.26333	2.27833	-1.82833	0.171667	0	0
23493	2019-06-29 11:00:00	2.90333	1.37	-2.265	0.556667	0	0
23492	2019-06-29 10:00:00	2.94333	0.726667	-2.46833	-0.588333	0	0
23491	2019-06-29 09:00:00	2.96833	2.045	-1.58167	-1.23167	0	0
23490	2019-06-29 08:00:00	2.99667	1.84667	-2.09833	-1.02	0	0
23489	2019-06-29 07:00:00	2.99833	1.39333	-2.09833	-1.505	0	0
23488	2019-06-29 06:00:00	3.60667	1.90333	-2.305	-1.50833	0	0
23487	2019-06-29 05:00:00	3.695	1.66333	-1.36167	-2.13667	0	0
23486	2019-06-29 04:00:00	3.80667	1.84	-3.03333	1.03167	0	0
23485	2019-06-29 03:00:00	3.95167	2.29333	-2.98167	0.36	0	0
23484	2019-06-29 02:00:00	3.92333	2.82833	-2.63333	0.126667	0	0
23483	2019-06-29 01:00:00	4.55167	1.84167	-4	0.903333	0	0
23482	2019-06-29 00:00:00	4.52833	1.945	-4.03667	0.245	0	0
23481	2019-06-28 23:00:00	4.655	1.88667	-4.16333	-0.265	0	0
23480	2019-06-28 22:00:00	4.685	1.905	-4.21	-0.463333	0	0
23479	2019-06-28 21:00:00	4.48833	2.05333	-3.91167	-0.398333	0	0
23478	2019-06-28 20:00:00	4.13729	2.25424	-3.30169	0.645763	0	0
23477	2019-06-28 19:00:00	3.91833	2.14167	-2.61333	-1.55667	0	0
23476	2019-06-28 18:00:00	4.535	2.635	-3.62833	-0.431667	0	0
23475	2019-06-28 17:00:00	4.58167	1.53	-3.7	-1.87833	0	0
23474	2019-06-28 16:00:00	4.63559	1.15763	-4.2339	-0.750847	0	0
23473	2019-06-28 15:00:00	4.81667	1.17833	-4.545	-0.921667	0	0
23472	2019-06-28 14:00:00	4.79333	1.975	-4.31833	-0.305	0	0
23471	2019-06-28 13:00:00	4.63333	1.87167	-4.11	0.738333	0	0
23470	2019-06-28 12:00:00	4.74068	1.19831	-4.49153	0.718644	0	0
23469	2019-06-28 11:00:00	4.365	1.46333	-4.005	-0.0416667	0	0
23468	2019-06-28 10:00:00	4.03667	2.15833	-3.39167	0.163333	0	0
23467	2019-06-28 09:00:00	4.28	3.03	-2.91833	0.378333	0	0
23466	2019-06-28 08:00:00	3.87667	3.56167	-0.831667	0.646667	0	0
23465	2019-06-28 07:00:00	4.02	3.14167	-1.99667	0.88	0	0
23464	2019-06-28 06:00:00	5.06833	3.795	-2.22167	1.95	0	0
23463	2019-06-28 05:00:00	5.16	3.43167	-3.19333	0.791667	0	0
23462	2019-06-28 04:00:00	5.19667	3.94	-3.12	0.77	0	0
23461	2019-06-28 03:00:00	5.34333	2.53833	-4.48667	0.985	0	0
23460	2019-06-28 02:00:00	5.62333	1.83167	-5.265	-0.00833333	0	0
23459	2019-06-28 01:00:00	5.62833	0.28	-4.85167	-2.54167	0	0
23458	2019-06-28 00:00:00	4.94667	1.57167	-4.255	-1.04167	0	0
23457	2019-06-27 23:00:00	4.26167	0.358333	-3.24333	-2.12667	0	0
23456	2019-06-27 22:00:00	3.14833	2.915	0.485	0.406667	0	0
23455	2019-06-27 21:00:00	3.195	2.68	-0.0516667	0.763333	0	0
23454	2019-06-27 20:00:00	4.01667	2.78667	2.24833	-1.145	0	0
23453	2019-06-27 19:00:00	3.705	1.59167	3.07833	-1.22167	0	0
23452	2019-06-27 18:00:00	2.21833	1.21667	1.09	-1.32833	0	0
23451	2019-06-27 17:00:00	2.495	0.735	-0.535	-2.14167	0	0
23450	2019-06-27 16:00:00	2.07833	1.78667	-0.866667	-0.381667	0	0
23449	2019-06-27 15:00:00	2.05	1.565	-1.17167	-0.138333	0	0
23448	2019-06-27 14:00:00	2.05	-0.568333	-0.105	1.15	0	0
23447	2019-06-27 13:00:00	2.63	1.50833	-1.88167	-0.0783333	0	0
23446	2019-06-27 12:00:00	2.86949	0.111864	-2.5339	0.401695	0	0
23445	2019-06-27 11:00:00	3.22833	-1.20833	-2.165	-1.60667	0	0
23444	2019-06-27 10:00:00	2.74667	0.366667	-1.78667	-1.745	0	0
23443	2019-06-27 09:00:00	2.4	1.23333	-1.70167	0.335	0	0
23442	2019-06-27 08:00:00	2.78667	2.625	-0.628333	-0.143333	0	0
23441	2019-06-27 07:00:00	3.44167	2.92667	-1.375	0.946667	0	0
23440	2019-06-27 06:00:00	3.90333	3.445	-0.8	1.49167	0	0
23439	2019-06-27 05:00:00	3.81667	3.32833	-1.51667	1.05167	0	0
23438	2019-06-27 04:00:00	3.67833	2.62167	-2.21667	0.988333	0	0
23437	2019-06-27 03:00:00	4.045	2.49833	-2.71167	0.66	0	0
23436	2019-06-27 02:00:00	4.52203	3.35593	-2.81017	0.742373	0	0
23435	2019-06-27 01:00:00	4.945	-2.84167	-3.58167	-1.08667	0	0
23434	2019-06-27 00:00:00	3.855	-2.185	-2.47333	-1.74833	0	0
23433	2019-06-26 23:00:00	4.19833	-1.87167	-3.57833	-0.166667	0	0
23432	2019-06-26 22:00:00	4.025	-2.15333	-2.24333	2.00833	0	0
23431	2019-06-26 21:00:00	4.24333	-1.35833	-2.51667	0.075	0	0
23430	2019-06-26 20:00:00	3.94333	1.67167	-3.50667	0.598333	0	0
23429	2019-06-26 19:00:00	3.76102	1.79153	-3.21525	0.501695	0	0
23428	2019-06-26 18:00:00	2.94667	0.496667	-2.58	0.998333	0	0
23427	2019-06-26 17:00:00	3.11525	1.28814	-2.4017	1.25932	0	0
23426	2019-06-26 16:00:00	4.06667	2.325	-2.185	2.255	0	0
23425	2019-06-26 15:00:00	4.12931	-0.382759	-2.71897	-0.291379	0	0
23424	2019-06-26 14:00:00	3.76552	-0.0000000015415	-1.23276	-0.0431035	0	0
23423	2019-06-26 13:00:00	4.39167	-0.985	1.61	-0.425	0	0
23422	2019-06-26 12:00:00	5.05167	2.31333	1.34833	4.17833	0	0
23421	2019-06-26 11:00:00	4.43729	1.62881	2.5	2.9017	0	0
23420	2019-06-26 10:00:00	3.735	2.265	2.27167	-0.635	0	0
23419	2019-06-26 09:00:00	4.00667	0.626667	-2.15	-1.90667	0	0
23418	2019-06-26 08:00:00	5.66167	-1.085	-4.095	-3.59667	0	0
23417	2019-06-26 07:00:00	5.68	-2.905	-0.388333	-4.22167	0	0
23416	2019-06-26 06:00:00	5.56333	0.165	-2.015	-3.16833	0	0
23415	2019-06-26 05:00:00	5.21167	3.31833	-3.54833	-0.991667	0	0
23414	2019-06-26 04:00:00	4.845	3.38	-0.818333	-3.09167	0	0
23413	2019-06-26 03:00:00	4.26667	3.575	-1.22167	-1.75167	0	0
23412	2019-06-26 02:00:00	3.135	2.48167	-1.01	-1.22	0	0
23411	2019-06-26 01:00:00	3.42333	3.135	-0.01	0.0466667	0	0
23410	2019-06-26 00:00:00	3.89833	3.02167	-1.815	1.07167	0	0
23409	2019-06-25 23:00:00	4.29	1.81667	-2.33	-1.535	0	0
23408	2019-06-25 22:00:00	2.02167	0.706667	-1.155	-0.578333	0	0
23407	2019-06-25 21:00:00	2.01	-0.611667	-0.66	0.45	0	0
23406	2019-06-25 20:00:00	3.73	-0.356667	-0.925	-3.175	0	0
23405	2019-06-25 19:00:00	2.9017	-1.67966	0.537288	-1.99492	0	0
23404	2019-06-25 18:00:00	3.42373	-2.6322	1.77627	0.747458	0	0
23403	2019-06-25 17:00:00	4.60667	-3.49167	2.88167	0.493333	0	0
23402	2019-06-25 16:00:00	4.23167	-3.095	2.80333	-0.241667	0	0
23401	2019-06-25 15:00:00	4.61186	-3.55593	2.90339	-0.0355932	0	0
23400	2019-06-25 14:00:00	4.76667	-3.86667	2.48	0.781667	0	0
23399	2019-06-25 13:00:00	4.19833	-2.44333	2.93167	-0.885	0	0
23398	2019-06-25 12:00:00	4.05167	-1.88167	3.03833	-0.913333	0	0
23397	2019-06-25 11:00:00	3.88333	0.0716667	1.62	-2.03667	0	0
23396	2019-06-25 10:00:00	4.295	-2.36167	2.12	-2.515	0	0
23395	2019-06-25 09:00:00	3.76167	-0.0716667	2.41333	-2.62667	0	0
23394	2019-06-25 08:00:00	3.81	-0.381667	2.715	-2.32833	0	0
23393	2019-06-25 07:00:00	4.005	-1.63	3.35167	1.07	0	0
23392	2019-06-25 06:00:00	3.805	-1.45	3.11167	0.893333	0	0
23391	2019-06-25 05:00:00	3.90667	-1.82667	2.27833	-1.66833	0	0
23390	2019-06-25 04:00:00	3.97	-3.00167	2.04833	1.4	0	0
23389	2019-06-25 03:00:00	4.19333	-3.01667	2.15667	1.82333	0	0
23388	2019-06-25 02:00:00	3.84333	-2.76167	1.64333	1.43167	0	0
23387	2019-06-25 01:00:00	3.74333	-3.575	0.15	0.685	0	0
23386	2019-06-25 00:00:00	3.625	-3.54	0.421667	-0.143333	0	0
23385	2019-06-24 23:00:00	3.56833	-3.24833	0.775	0.863333	0	0
23384	2019-06-24 22:00:00	2.93333	-2.13667	0.45	0.176667	0	0
23383	2019-06-24 21:00:00	2.65333	-2.225	-0.718333	-0.0683333	0	0
23382	2019-06-24 20:00:00	1.97167	-0.891667	0.645	0.771667	0	0
23381	2019-06-24 19:00:00	2.75667	-2.40667	-0.25	0.63	0	0
23380	2019-06-24 18:00:00	3.255	-2.34	-1.875	0.558333	0	0
23379	2019-06-24 17:00:00	1.90833	-0.47	0.175	-0.678333	0	0
23378	2019-06-24 16:00:00	3.59138	-3.19655	0.624138	0.998276	0	0
23377	2019-06-24 15:00:00	4.50167	-3.645	2.35	0.625	0	0
23376	2019-06-24 14:00:00	4.79667	-3.59167	3.03333	-0.146667	0	0
